date	size'/'remotesize	flags(request:Update,Range state:File response:Modified,Chunked,gZipped)	statuscode	status ('servermsg')	MIME	Etag|Date	URL	localfile	(from URL)
02:46:02	182490/182490	---M--	200	added ('OK')	image/jpeg	date:Mon,%2009%20Apr%202018%2014:06:01%20GMT	https://designcanada.com/uploads/designers/images/DC_Vertical_Photos_Hans_Kleefeld.jpg	C:/My%20Web%20Sites/deisgncanda/designcanada.com/uploads/designers/images/DC_Vertical_Photos_Hans_Kleefeld.jpg	(from https://designcanada.com/designers)
02:46:03	193531/193531	---M--	200	added ('OK')	image/jpeg	date:Mon,%2009%20Apr%202018%2014:06:02%20GMT	https://designcanada.com/uploads/designers/images/DC_Vertical_Photos_Fritz_Gottschalk.jpg	C:/My%20Web%20Sites/deisgncanda/designcanada.com/uploads/designers/images/DC_Vertical_Photos_Fritz_Gottschalk.jpg	(from https://designcanada.com/designers)
02:46:03	117249/117249	---M--	200	added ('OK')	image/jpeg	date:Mon,%2009%20Apr%202018%2020:25:47%20GMT	https://designcanada.com/uploads/designers/images/BK-Header-1280x775.jpg	C:/My%20Web%20Sites/deisgncanda/designcanada.com/uploads/designers/images/BK-Header-1280x775.jpg	(from https://designcanada.com/designers/burton-kramer)
02:46:03	26725/26725	---M--	200	added ('OK')	image/png	date:Mon,%2009%20Apr%202018%2020:25:47%20GMT	https://designcanada.com/uploads/designers/images/cbc-500x500.png	C:/My%20Web%20Sites/deisgncanda/designcanada.com/uploads/designers/images/cbc-500x500.png	(from https://designcanada.com/designers/burton-kramer)
02:46:03	66067/66067	---M--	200	added ('OK')	image/jpeg	etag:%221523228210%22	https://i.ytimg.com/vi/TlPaxRdFaOk/maxresdefault.jpg	C:/My%20Web%20Sites/deisgncanda/i.ytimg.com/vi/TlPaxRdFaOk/maxresdefault.jpg	(from https://designcanada.com/designers/burton-kramer)
02:46:04	116301/116301	---M--	200	added ('OK')	image/jpeg	date:Mon,%2009%20Apr%202018%2014:06:02%20GMT	https://designcanada.com/uploads/designers/Kramer/BK-Stills-1-960x640.jpg	C:/My%20Web%20Sites/deisgncanda/designcanada.com/uploads/designers/Kramer/BK-Stills-1-960x640.jpg	(from https://designcanada.com/designers/burton-kramer)
02:46:04	86041/86041	---M--	200	added ('OK')	image/jpeg	date:Mon,%2009%20Apr%202018%2014:06:02%20GMT	https://designcanada.com/uploads/designers/Kramer/BK-Stills-3-960x640.jpg	C:/My%20Web%20Sites/deisgncanda/designcanada.com/uploads/designers/Kramer/BK-Stills-3-960x640.jpg	(from https://designcanada.com/designers/burton-kramer)
02:46:04	85658/85658	---M--	200	added ('OK')	image/jpeg	date:Mon,%2009%20Apr%202018%2014:06:02%20GMT	https://designcanada.com/uploads/designers/Kramer/BK-Stills-4-960x640.jpg	C:/My%20Web%20Sites/deisgncanda/designcanada.com/uploads/designers/Kramer/BK-Stills-4-960x640.jpg	(from https://designcanada.com/designers/burton-kramer)
02:46:04	187657/187657	---M--	200	added ('OK')	image/jpeg	date:Mon,%2009%20Apr%202018%2014:06:02%20GMT	https://designcanada.com/uploads/designers/Kramer/BK-Stills-2-960x640.jpg	C:/My%20Web%20Sites/deisgncanda/designcanada.com/uploads/designers/Kramer/BK-Stills-2-960x640.jpg	(from https://designcanada.com/designers/burton-kramer)
02:46:05	123650/123650	---M--	200	added ('OK')	image/jpeg	date:Mon,%2009%20Apr%202018%2014:06:02%20GMT	https://designcanada.com/uploads/designers/Kramer/BK-Stills-5-960x640.jpg	C:/My%20Web%20Sites/deisgncanda/designcanada.com/uploads/designers/Kramer/BK-Stills-5-960x640.jpg	(from https://designcanada.com/designers/burton-kramer)
02:46:05	18919/18919	---M--	200	added ('OK')	image/png	date:Mon,%2009%20Apr%202018%2014:06:02%20GMT	https://designcanada.com/uploads/designers/images/Heather-Cooper-Roots-500x500.png	C:/My%20Web%20Sites/deisgncanda/designcanada.com/uploads/designers/images/Heather-Cooper-Roots-500x500.png	(from https://designcanada.com/designers/heather-cooper)
02:46:05	175459/175459	---M--	200	added ('OK')	image/jpeg	date:Mon,%2009%20Apr%202018%2014:06:02%20GMT	https://designcanada.com/uploads/designers/images/HC-Header-1280x775.jpg	C:/My%20Web%20Sites/deisgncanda/designcanada.com/uploads/designers/images/HC-Header-1280x775.jpg	(from https://designcanada.com/designers/heather-cooper)
02:46:05	133881/133881	---M--	200	added ('OK')	image/jpeg	etag:%221522279603%22	https://i.ytimg.com/vi/fq0hHg1sAHE/maxresdefault.jpg	C:/My%20Web%20Sites/deisgncanda/i.ytimg.com/vi/fq0hHg1sAHE/maxresdefault.jpg	(from https://designcanada.com/designers/heather-cooper)
02:46:05	80221/80221	---M--	200	added ('OK')	image/jpeg	date:Mon,%2009%20Apr%202018%2014:06:02%20GMT	https://designcanada.com/uploads/designers/Cooper/HC-Stills-1-960x640.jpg	C:/My%20Web%20Sites/deisgncanda/designcanada.com/uploads/designers/Cooper/HC-Stills-1-960x640.jpg	(from https://designcanada.com/designers/heather-cooper)
02:46:06	86710/86710	---M--	200	added ('OK')	image/jpeg	date:Mon,%2009%20Apr%202018%2014:06:02%20GMT	https://designcanada.com/uploads/designers/Cooper/HC-Stills-2-960x640.jpg	C:/My%20Web%20Sites/deisgncanda/designcanada.com/uploads/designers/Cooper/HC-Stills-2-960x640.jpg	(from https://designcanada.com/designers/heather-cooper)
02:46:06	97725/97725	---M--	200	added ('OK')	image/jpeg	date:Mon,%2009%20Apr%202018%2014:06:02%20GMT	https://designcanada.com/uploads/designers/Cooper/HC-Stills-4-960x640.jpg	C:/My%20Web%20Sites/deisgncanda/designcanada.com/uploads/designers/Cooper/HC-Stills-4-960x640.jpg	(from https://designcanada.com/designers/heather-cooper)
02:46:06	102867/102867	---M--	200	added ('OK')	image/jpeg	date:Mon,%2009%20Apr%202018%2014:06:02%20GMT	https://designcanada.com/uploads/designers/Cooper/HC-Stills-3-960x640.jpg	C:/My%20Web%20Sites/deisgncanda/designcanada.com/uploads/designers/Cooper/HC-Stills-3-960x640.jpg	(from https://designcanada.com/designers/heather-cooper)
02:46:07	6297/6297	---M--	200	added ('OK')	image/png	date:Mon,%2009%20Apr%202018%2014:06:01%20GMT	https://designcanada.com/uploads/designers/images/Centennial-1967-500x500.png	C:/My%20Web%20Sites/deisgncanda/designcanada.com/uploads/designers/images/Centennial-1967-500x500.png	(from https://designcanada.com/designers/stuart-ash)
02:46:07	146409/146409	---M--	200	added ('OK')	image/jpeg	date:Mon,%2009%20Apr%202018%2014:06:02%20GMT	https://designcanada.com/uploads/designers/images/SA-Header_2-1280x775.jpg	C:/My%20Web%20Sites/deisgncanda/designcanada.com/uploads/designers/images/SA-Header_2-1280x775.jpg	(from https://designcanada.com/designers/stuart-ash)
02:46:07	143416/143416	---M--	200	added ('OK')	image/jpeg	etag:%221522276570%22	https://i.ytimg.com/vi/YPs0qtQOFK0/maxresdefault.jpg	C:/My%20Web%20Sites/deisgncanda/i.ytimg.com/vi/YPs0qtQOFK0/maxresdefault.jpg	(from https://designcanada.com/designers/stuart-ash)
02:46:08	105320/105320	---M--	200	added ('OK')	image/jpeg	date:Mon,%2009%20Apr%202018%2014:06:02%20GMT	https://designcanada.com/uploads/designers/Ash/SA-2-960x640.jpg	C:/My%20Web%20Sites/deisgncanda/designcanada.com/uploads/designers/Ash/SA-2-960x640.jpg	(from https://designcanada.com/designers/stuart-ash)
02:46:08	125136/125136	---M--	200	added ('OK')	image/jpeg	date:Mon,%2009%20Apr%202018%2014:06:02%20GMT	https://designcanada.com/uploads/designers/Ash/SA-1-960x640.jpg	C:/My%20Web%20Sites/deisgncanda/designcanada.com/uploads/designers/Ash/SA-1-960x640.jpg	(from https://designcanada.com/designers/stuart-ash)
02:46:10	146119/146119	---M--	200	added ('OK')	image/jpeg	date:Mon,%2009%20Apr%202018%2014:06:02%20GMT	https://designcanada.com/uploads/designers/Ash/SA-3-960x640.jpg	C:/My%20Web%20Sites/deisgncanda/designcanada.com/uploads/designers/Ash/SA-3-960x640.jpg	(from https://designcanada.com/designers/stuart-ash)
02:46:11	89295/89295	---M--	200	added ('OK')	image/jpeg	date:Mon,%2009%20Apr%202018%2014:06:02%20GMT	https://designcanada.com/uploads/designers/Ash/SA-4-960x640.jpg	C:/My%20Web%20Sites/deisgncanda/designcanada.com/uploads/designers/Ash/SA-4-960x640.jpg	(from https://designcanada.com/designers/stuart-ash)
